-978	621
-980	625
-982	628
-984	633
-986	638
-988	642
-990	646
-992	649
-993	653
-994	655
-995	658
-995	659
-995	661
-995	662
-994	663
-994	665
-993	667
-993	670
-993	672
-994	675
-995	678
-996	680
-996	682
-996	683
-996	684
-997	685
-997	686
-997	686
-996	685
-996	684
-995	682
-994	682
-994	681
-993	681
-993	680
-992	679
-992	678
-991	676
-990	675
-989	675
-989	675
-990	676
-990	677
-990	677
-990	677
-989	676
-987	674
-984	672
-982	669
-980	667
-977	665
-976	665
-975	666
-975	667
-975	670
-976	672
-977	674
-976	675
-976	675
-975	676
-974	675
-973	674
-972	674
-971	675
-970	676
-970	678
-970	679
-969	680
-969	680
-968	680
-968	679
-967	679
-966	678
-965	676
-963	675
-962	674
-962	673
-962	674
-962	676
-963	678
-964	679
-965	681
-967	684
-968	686
-968	687
-969	688
-970	689
-970	689
-969	687
-969	685
-968	684
-967	682
-967	681
-966	679
-966	677
-965	674
-964	672
-963	670
-963	669
-963	668
-964	667
-965	668
-967	669
-968	671
-970	673
-971	675
-973	677
-974	678
-976	680
-977	682
-979	684
-980	686
-981	687
-982	689
-983	691
-984	693
-985	694
-986	695
-987	697
-988	698
-988	699
-988	699
-989	700
-989	701
-990	701
-989	699
-989	698
-989	696
-989	695
-989	694
-989	694
-990	694
-991	695
-992	695
-993	695
-993	695
-994	696
-994	696
-995	695
-995	694
-996	693
-996	693
-997	694
-998	694
-1000	695
-1000	696
-1001	696
-1000	695
-1000	694
-1000	692
-1000	691
-999	690
-999	689
-999	689
-999	688
-999	687
-998	685
-998	684
-997	682
-996	681
-995	679
-995	679
-995	680
-996	681
-997	682
-998	684
-999	686
-1001	688
-1002	689
-1002	689
-1002	688
-1002	686
-1001	684
-1000	681
-1000	679
-999	676
-998	674
-998	671
-997	669
-996	666
-996	664
-995	661
-995	659
-994	657
-994	655
-993	653
-993	652
-993	652
-993	651
-994	651
-994	651
-995	650
-995	650
-996	650
-997	650
-998	650
-999	650
-999	649
-999	649
-1000	648
-1000	648
-1000	647
-1001	647
-1001	647
-1002	647
-1002	647
-1002	648
-1003	649
-1003	650
-1003	651
-1003	651
-1003	652
-1003	653
-1004	654
-1004	656
-1005	656
-1005	657
-1006	658
-1006	660
-1007	662
-1008	664
-1008	666
-1009	667
-1008	668
-1008	670
-1008	671
-1009	673
-1010	676
-1011	679
-1012	683
-1013	685
-1014	688
-1014	689
-1015	690
-1014	690
-1014	691
-1013	691
-1013	691
-1013	691
-1013	692
-1013	693
-1014	694
-1015	696
-1016	696
-1016	697
-1017	698
-1017	698
-1018	699
-1018	699
-1017	698
-1017	697
-1016	695
-1015	694
-1014	692
-1014	691
-1014	690
-1014	689
-1015	688
-1015	687
-1015	685
-1016	683
-1016	682
-1017	681
-1018	680
-1020	680
-1021	680
-1022	679
-1022	678
-1022	677
-1023	677
-1023	676
-1023	676
-1023	676
-1024	676
-1024	676
-1024	677
-1024	677
-1024	678
-1024	679
-1024	680
-1025	681
-1025	681
-1024	681
-1024	681
-1024	682
-1024	683
-1024	684
-1024	684
-1023	684
-1022	684
-1022	683
-1022	683
-1022	684
-1022	684
-1022	685
-1022	686
-1022	687
-1022	689
-1022	690
-1022	692
-1023	694
-1023	695
-1023	697
-1023	699
-1024	701
-1025	702
-1026	705
-1027	706
-1028	709
-1029	710
-1029	712
-1030	713
-1030	714
-1030	714
-1029	714
-1029	714
-1029	713
-1028	711
-1027	709
-1025	706
-1024	703
-1022	700
-1021	698
-1020	697
-1020	696
-1020	695
-1020	696
-1021	697
-1022	700
-1023	702
-1024	703
-1023	703
-1023	702
-1022	702
-1022	702
-1021	702
-1020	701
-1020	701
-1020	701
-1020	701
-1020	701
-1020	701
-1020	701
-1020	700
-1020	699
-1020	698
-1019	696
-1018	695
-1018	694
-1018	693
-1018	692
-1017	692
-1017	690
-1017	689
-1017	689
-1017	688
-1016	687
-1016	687
-1016	686
-1016	686
-1016	687
-1016	687
-1016	687
-1016	687
-1016	687
-1016	686
-1016	686
-1016	686
-1015	686
-1015	687
-1016	687
-1016	687
-1016	688
-1017	688
-1017	689
-1017	690
-1017	691
-1018	692
-1018	693
-1018	694
-1019	694
-1019	695
-1019	696
-1018	696
-1018	696
-1018	696
-1017	696
-1017	696
-1016	696
-1016	697
-1016	697
-1016	698
-1015	699
-1015	699
-1015	699
-1014	698
-1014	698
-1013	698
-1013	698
-1012	699
-1012	699
-1012	699
-1012	699
-1012	700
-1012	701
-1011	702
-1011	702
-1011	703
-1011	703
-1012	704
-1012	705
-1013	707
-1013	708
-1014	710
-1014	712
-1015	714
-1015	716
-1016	717
-1017	718
-1018	720
-1019	722
-1020	724
-1021	726
-1022	728
-1022	729
-1022	731
-1022	733
-1022	734
-1021	735
-1021	736
-1021	738
-1022	739
-1023	740
-1023	742
-1024	743
-1025	744
-1026	745
-1027	745
-1027	746
-1028	747
-1028	747
-1029	747
-1029	747
-1030	747
-1030	747
-1031	747
-1031	747
-1031	746
-1031	745
-1031	744
-1031	743
-1031	743
-1031	742
-1031	742
-1031	742
-1030	740
-1028	737
-1026	734
-1024	731
-1022	728
-1021	725
-1019	723
-1018	720
-1017	718
-1016	717
-1015	716
-1014	715
-1013	714
-1013	714
-1012	715
-1012	716
-1012	717
-1012	719
-1013	721
-1013	723
-1014	724
-1014	726
-1015	727
-1015	729
-1016	731
-1016	732
-1016	733
-1016	734
-1016	735
-1017	735
-1018	736
-1019	738
-1019	739
-1019	739
-1020	740
-1020	741
-1021	742
-1022	743
-1022	743
-1023	743
-1023	743
-1023	743
-1023	742
-1023	742
-1024	741
-1025	741
-1025	740
-1026	739
-1027	738
-1028	737
-1028	736
-1028	736
-1028	736
-1027	736
-1027	736
-1026	737
-1026	737
-1026	737
-1026	736
-1026	736
-1025	736
-1025	736
-1024	736
-1024	736
-1023	736
-1023	736
-1022	736
-1022	736
-1023	736
-1023	736
-1023	736
-1024	737
-1024	737
-1024	738
-1024	740
-1024	741
-1024	741
-1024	742
-1023	743
-1023	744
-1022	744
-1021	745
-1021	746
-1021	747
-1021	748
-1021	749
-1021	751
-1021	751
-1021	752
-1021	752
-1021	752
-1021	752
-1020	752
-1020	752
-1020	753
-1020	753
-1019	753
-1019	754
-1019	754
-1018	755
-1017	755
-1017	755
-1016	755
-1016	756
-1016	756
-1016	756
-1016	756
-1015	756
-1015	756
-1015	756
-1014	756
-1014	755
-1013	755
-1012	754
-1012	753
-1011	753
-1010	752
-1010	752
-1010	751
-1009	751
-1009	750
-1009	750
-1009	749
-1009	749
-1009	749
-1009	749
-1009	749
-1009	748
-1010	748
-1010	748
-1010	748
-1010	748
-1010	747
-1010	746
-1010	746
-1010	745
-1010	744
-1010	743
-1010	743
-1010	742
-1011	741
-1011	741
-1012	741
-1012	741
-1013	741
-1014	741
-1014	741
-1015	740
-1015	740
-1015	739
-1015	738
-1015	737
-1015	736
-1015	736
-1016	736
-1016	735
-1017	735
-1017	735
-1018	734
-1018	734
-1018	734
-1019	734
-1019	734
-1019	735
-1020	736
-1020	737
-1020	738
-1021	738
-1021	738
-1020	738
-1020	737
-1020	737
-1019	737
-1019	737
-1018	737
-1017	737
-1017	737
-1016	736
-1016	736
-1015	736
-1015	736
-1014	736
-1014	736
-1013	735
-1012	735
-1012	735
-1012	734
-1011	734
-1011	733
-1011	733
-1010	732
-1010	732
-1010	731
-1010	730
-1009	730
-1009	729
-1009	728
-1008	728
-1008	727
-1008	727
-1007	726
-1007	726
-1006	725
-1006	725
-1005	725
-1005	725
-1005	724
-1005	724
-1004	724
-1004	724
-1003	723
-1002	723
-1002	722
-1001	721
-1000	721
-1000	720
-999	719
-998	718
-998	717
-997	717
-996	716
-995	716
-994	715
-993	716
-993	716
-992	716
-991	717
-991	717
-991	717
-990	717
-990	716
-989	716
-989	716
-989	716
-988	717
-988	717
-987	717
-986	718
-985	718
-984	719
-984	720
-983	720
-982	719
-982	719
-981	718
-981	718
-980	718
-980	717
-979	717
-979	717
-979	717
-979	717
-979	716
-979	716
-979	716
-980	715
-980	715
-980	715
-980	714
-980	713
-980	712
-980	711
-980	711
-979	710
-979	709
-979	708
-979	707
-978	707
-978	706
-978	706
-978	706
-978	706
-978	706
-978	706
-979	707
-979	707
-979	707
-979	707
-979	707
-979	707
-979	707
-979	707
-979	707
-979	707
-978	707
-978	706
-978	706
-978	707
-978	707
-978	707
-977	708
-977	709
-977	709
-977	709
-977	709
-978	709
-978	709
-978	709
-978	709
-978	709
-977	709
-977	709
-978	709
-978	710
-978	710
-979	710
-980	711
-980	711
-981	711
-982	711
-982	710
-983	709
-983	707
-984	705
-984	703
-984	701
-984	699
-983	697
-983	695
-983	693
-982	691
-982	689
-981	688
-981	686
-980	685
-980	684
-980	684
-980	684
-981	684
-981	684
-981	684
-982	685
-982	686
-983	686
-984	686
-984	687
-984	687
-985	687
-984	688
-984	688
-984	688
-984	688
-984	688
-984	689
-984	689
-984	690
-984	692
-984	694
-984	696
-984	698
-985	699
-986	700
-987	701
-987	701
-987	702
-988	703
-988	704
-988	705
-988	705
-988	705
-988	705
-988	705
-988	705
-989	704
-989	704
-989	703
-989	702
-989	701
-989	700
-989	699
-988	698
-988	696
-988	694
-988	692
-988	690
-988	688
-988	687
-988	685
-989	684
-989	682
-990	681
-990	679
-990	678
-990	677
-989	676
-989	676
-989	676
-988	677
-988	677
-987	678
-987	678
-986	678
-986	678
-985	678
-985	678
-984	677
-984	676
-984	676
-983	676
-983	677
-981	678
-980	679
-980	680
-979	681
-979	682
-978	682
-978	682
-977	682
-977	683
-976	683
-976	684
-975	685
-975	685
-974	685
-973	685
-973	685
-971	685
-970	685
-969	685
-968	685
-968	685
-967	686
-967	686
-966	686
-966	686
-966	685
-966	685
-966	685
-966	685
-966	685
-966	685
-966	686
-967	686
-967	686
-967	686
-967	685
-967	685
-967	684
-967	683
-967	682
-967	682
-967	681
-967	680
-967	679
-966	678
-965	677
-964	676
-964	676
-963	675
-962	675
-961	675
-960	673
-959	672
-959	671
-957	670
-956	669
-956	668
-955	668
-954	668
-954	668
-953	668
-953	669
-953	669
-952	669
-952	669
-952	669
-952	670
-952	670
-951	670
-951	671
-951	671
-951	671
-951	670
-951	669
-951	668
-951	667
-951	666
-950	666
-949	665
-949	665
-948	666
-948	666
-947	667
-947	667
-947	667
-947	667
-946	666
-946	666
-946	665
-947	665
-947	665
-947	665
-948	666
-948	666
-949	667
-949	668
-950	669
-950	670
-951	671
-951	672
-951	673
-952	674
-952	675
-952	676
-952	677
-952	678
-953	679
-953	680
-954	681
-954	682
-955	683
-955	684
-955	685
-956	685
-956	686
-957	686
-958	686
-959	686
-960	686
-961	687
-962	687
-962	687
-963	688
-963	688
-964	689
-965	690
-965	691
-966	692
-966	692
-967	693
-967	693
-967	694
-966	694
-966	694
-966	694
-966	694
-966	694
-966	694
-966	694
-965	694
-965	694
-965	693
-964	693
-964	693
-963	692
-963	692
-963	693
-963	693
-963	693
-963	693
-962	693
-962	693
-962	692
-962	692
-962	692
-962	691
-962	691
-962	692
-962	692
-961	692
-961	693
-960	693
-960	693
-960	693
-960	692
-960	692
-960	692
-961	691
-961	690
-961	690
-961	689
-960	688
-960	687
-959	686
-958	686
-958	685
-957	685
-956	685
-955	685
-953	684
-952	682
-952	681
-951	680
-950	679
-949	677
-948	676
-947	675
-946	674
-946	673
-945	672
-944	672
-944	671
-944	671
-943	671
-943	670
-943	670
-943	670
-942	670
-942	670
-942	670
-942	670
-942	671
-942	672
-942	672
-943	672
-943	672
-943	672
-943	672
-943	672
-943	673
-943	673
-943	674
-943	675
-942	676
-942	676
-942	676
-942	677
-942	677
-942	677
-943	678
-943	678
-943	679
-944	679
-944	679
-945	679
-945	679
-945	678
-945	677
-944	676
-943	674
-942	672
-941	671
-939	669
-938	667
-937	666
-935	665
-934	665
-933	664
-931	664
-929	664
-927	664
-925	664
-924	663
-923	663
-922	662
-921	662
-921	661
-920	661
-920	660
-920	660
-919	660
-919	660
-919	660
-919	660
-919	661
-919	662
-918	662
-918	663
-917	663
-917	663
-917	663
-916	663
-916	662
-915	662
-915	662
-914	661
-914	661
-913	661
-913	661
-913	660
-912	659
-912	658
-912	657
-912	655
-912	654
-912	653
-911	651
-910	649
-910	648
-909	646
-909	645
-909	643
-910	642
-910	642
-910	641
-910	641
-909	641
-909	641
-909	641
-908	641
-908	640
-908	639
-908	638
-908	636
-908	633
-907	631
-907	628
-907	626
-907	624
-908	623
-908	622
-908	623
-909	623
-909	623
-909	624
-909	624
-908	624
-908	624
-908	624
-908	624
-908	624
-908	624
-908	624
-908	624
-909	624
-909	625
-909	625
-909	626
-909	627
-909	628
-908	629
-908	630
-908	630
-908	630
-908	629
-909	629
-909	628
-909	627
-909	626
-909	625
-909	624
-909	624
-909	624
-909	624
-908	624
-908	625
-908	626
-908	626
-908	627
-908	627
-909	627
-910	627
-910	627
-911	626
-911	626
-911	625
-911	624
-912	623
-912	622
-912	622
-913	621
-913	621
-913	622
-913	622
-913	622
-913	621
-914	621
-914	620
-915	618
-916	617
-917	615
-918	614
-919	612
-919	610
-920	608
-920	606
-920	604
-920	603
-920	602
-920	600
-921	599
-921	598
-921	597
-921	596
-921	596
-920	595
-920	594
-920	593
-920	593
-920	592
-920	592
-920	592
-920	593
-921	593
-920	593
-920	593
-920	593
-920	593
-920	594
-920	594
-920	595
-920	595
-920	595
-920	595
-920	595
-920	595
-921	594
-921	594
-921	594
-922	593
-922	593
-923	592
-923	592
-924	591
-924	591
-925	590
-925	590
-926	589
-927	590
-928	590
-929	592
-929	593
-930	595
-930	597
-930	599
-930	600
-930	601
-930	601
-930	602
-930	602
-930	602
-930	603
-930	604
-930	605
-931	606
-932	606
-933	607
-933	608
-934	608
-934	607
-934	606
-934	605
-934	604
-934	603
-933	602
-933	601
-933	600
-932	600
-931	600
-931	600
-930	600
-929	600
-928	600
-928	599
-927	599
-927	599
-926	598
-926	597
-926	597
-926	596
-926	596
-926	596
-926	596
-926	596
-925	597
-925	598
-925	598
-924	599
-924	599
-924	600
-923	600
-923	600
-922	599
-922	599
-920	598
-919	597
-919	597
-918	597
-918	598
-917	598
-917	599
-916	599
-916	600
-915	601
-915	602
-915	603
-915	603
-915	604
-914	605
-914	606
-914	607
-914	608
-913	609
-913	609
-913	610
-912	611
-912	612
-913	612
-913	613
-913	614
-913	614
-914	615
-914	616
-914	617
-914	617
-914	617
-914	618
-914	618
-915	619
-915	620
-916	622
-916	623
-917	623
-917	624
-918	624
-918	623
-919	623
-920	622
-920	621
-921	620
-922	618
-922	617
-922	615
-922	614
-922	612
-922	610
-921	609
-921	607
-920	606
-919	606
-919	605
-918	605
-918	606
-917	606
-916	607
-915	608
-914	609
-914	610
-914	611
-913	612
-914	613
-914	614
-914	616
-914	617
-914	618
-914	619
-914	620
-913	621
-913	621
-912	621
-911	622
-911	622
-910	623
-910	623
-909	624
-909	625
-908	626
-908	627
-908	628
-908	629
-907	630
-907	631
-906	632
-906	633
-906	633
-906	634
-905	635
-905	635
-905	636
-905	637
-906	637
-906	639
-906	640
-906	641
-906	642
-906	643
-906	644
-905	646
-905	647
-905	648
-905	648
-905	648
-905	648
-905	648
-906	648
-906	647
-906	646
-907	645
-907	645
-908	644
-908	644
-908	644
-908	644
-908	645
-908	645
-908	645
-909	646
-909	647
-909	647
-909	649
-910	649
-910	650
-910	651
-910	651
-910	651
-909	652
-909	652
-909	653
-909	653
-909	654
-909	654
-908	654
-908	654
-907	653
-907	653
-906	652
-906	651
-905	650
-905	650
-904	648
-904	647
-904	645
-903	644
-903	643
-902	641
-902	640
-900	639
-899	639
-898	639
-897	639
-896	640
-895	641
-894	642
-894	643
-893	644
-892	645
-892	646
-892	647
-892	647
-892	648
-893	649
-893	650
-894	651
-895	651
-896	651
-896	651
-896	651
-897	652
-897	653
-897	654
-898	655
-898	657
-899	658
-900	659
-901	660
-902	661
-903	662
-904	662
-904	661
-904	661
-905	660
-905	659
-905	658
-905	658
-905	657
-905	656
-905	654
-905	653
-905	652
-905	651
-906	650
-907	649
-907	648
-908	648
-908	648
-907	647
-907	647
-907	647
-907	646
-907	645
-907	644
-906	643
-906	642
-906	641
-905	641
-904	640
-904	640
-903	640
-903	639
-902	639
-902	639
-902	638
-902	637
-902	636
-902	634
-902	633
-901	632
-901	631
-901	630
-901	629
-901	629
-901	629
-901	629
-901	629
-901	629
-901	628
-901	628
-901	628
-902	628
-902	628
-903	629
-903	629
-903	630
-903	631
-903	632
-902	632
-902	633
-902	633
-901	633
-901	633
-901	633
-901	632
-901	631
-901	631
-901	631
-901	631
-901	632
-901	632
-901	632
-901	633
-902	633
-902	633
-903	633
-903	633
-903	634
-903	634
-903	634
-904	635
-904	636
-904	637
-904	638
-905	639
-905	639
-906	640
-907	640
-908	640
-908	639
-909	639
-909	638
-909	638
-909	638
-909	639
-909	640
-909	641
-909	641
-908	642
-908	643
-908	643
-908	643
-908	644
-908	644
-908	644
-908	645
-907	645
-907	645
-907	646
-906	646
-906	646
-906	646
-905	646
-905	646
-904	646
-904	646
-903	646
-903	646
-902	646
-902	646
-902	646
-901	646
-901	645
-901	645
-901	645
-901	644
-900	644
-900	644
-900	644
-900	645
-900	645
-901	645
-901	645
-902	646
-903	646
-903	646
-904	646
-905	646
-906	646
-906	646
-907	647
-907	647
-908	647
-908	647
-909	646
-909	645
-910	645
-911	644
-912	643
-913	642
-913	641
-913	640
-914	639
-913	638
-913	637
-913	636
-913	634
-913	633
-913	632
-914	631
-914	630
-915	629
-916	628
-917	627
-918	627
-918	626
-919	626
-919	626
-920	625
-920	626
-920	626
-920	627
-921	627
-921	627
-920	627
-920	627
-920	627
-920	626
-920	626
-920	625
-919	625
-919	626
-919	626
-919	627
-919	628
-918	629
-918	630
-918	631
-918	632
-918	632
-918	633
-918	633
-918	634
-918	635
-918	635
-918	636
-918	637
-918	637
-918	638
-918	639
-917	639
-917	639
-917	639
-917	639
-917	638
-918	638
-918	638
-918	638
-919	637
-919	637
-919	637
-920	636
-920	636
-921	636
-921	636
-921	636
-921	636
-921	636
-921	637
-921	637
-921	638
-921	638
-920	638
-920	638
-920	638
-920	637
-920	636
-920	635
-920	635
-920	634
-920	633
-920	631
-919	630
-919	627
-919	625
-918	623
-918	620
-917	618
-917	616
-917	615
-917	613
-916	612
-915	611
-914	610
-914	609
-913	608
-912	607
-912	607
-911	607
-911	607
-911	607
-911	607
-911	607
-912	608
-912	608
-913	609
-914	609
-915	610
-916	610
-916	611
-917	611
-918	612
-918	613
-919	614
-919	615
-920	616
-922	616
-923	616
-925	616
-927	616
-929	616
-931	617
-933	618
-934	619
-936	621
-937	623
-939	626
-941	628
-943	631
-944	634
-946	636
-947	639
-949	641
-951	643
-952	646
-954	648
-956	650
-958	652
-960	653
-961	654
-962	655
-963	656
-965	657
-965	658
-966	659
-967	660
-967	661
-967	662
-967	662
-966	663
-966	663
-965	663
-965	662
-965	662
-965	662
-964	662
-964	663
-964	663
-963	663
-963	663
-962	663
-962	664
-962	665
-962	666
-962	667
-963	668
-963	669
-964	670
-964	670
-964	669
-965	669
-965	669
-965	668
-965	667
-965	666
-965	664
-965	662
-965	661
-965	659
-965	658
-965	656
-965	655
-965	653
-965	652
-965	651
-964	650
-964	650
-963	649
-963	649
-962	649
-961	649
-960	649
-960	650
-959	651
-959	652
-959	653
-958	654
-957	655
-957	656
-956	656
-955	656
-954	656
-953	656
-952	657
-951	657
-949	657
-948	657
-946	657
-945	657
-944	657
-942	656
-941	656
-940	655
-939	655
-939	654
-938	654
-938	654
-937	653
-937	652
-936	651
-936	650
-936	649
-935	648
-935	648
-934	647
-933	647
-932	646
-931	646
-930	645
-929	645
-928	644
-928	643
-927	643
-927	642
-926	641
-926	641
-925	640
-925	639
-925	638
-925	638
-925	638
-924	637
-924	637
-924	637
-924	637
-924	637
-924	636
-924	636
-924	637
-924	637
-924	637
-924	637
-924	637
-924	638
-924	638
-924	638
-925	639
-925	639
-925	639
-925	640
-926	640
-926	641
-927	641
-927	642
-927	643
-928	644
-928	645
-928	646
-928	647
-928	648
-928	648
-928	649
-929	649
-929	650
-930	650
-930	650
-930	650
-931	649
-931	648
-931	646
-930	644
-930	642
-930	639
-930	636
-931	633
-931	630
-931	627
-931	624
-931	621
-931	618
-932	616
-933	614
-934	613
-935	611
-936	610
-936	609
-936	607
-936	605
-936	604
-936	602
-936	600
-936	599
-936	598
-936	597
-936	597
-937	596
-937	596
-938	596
-939	597
-939	597
-940	598
-940	598
-940	598
-940	598
-940	598
-939	598
-939	599
-939	599
-938	599
-938	599
-938	600
-938	600
-937	601
-937	601
-938	602
-938	603
-938	604
-938	605
-938	606
-938	607
-939	607
-939	607
-939	608
-939	608
-939	608
-940	609
-940	609
-940	609
-940	609
-940	609
-940	608
-940	607
-939	606
-939	605
-939	605
-938	605
-938	605
-938	605
-938	606
-937	607
-937	608
-936	610
-936	611
-935	611
-933	611
-932	611
-931	610
-929	610
-928	609
-927	608
-926	608
-924	608
-923	607
-922	607
-920	606
-918	605
-917	604
-916	603
-915	602
-914	601
-913	600
-912	597
-912	595
-911	594
-910	592
-910	592
-910	591
-910	591
-911	591
-911	592
-912	592
-913	593
-913	593
-913	593
-914	594
-914	594
-914	595
-915	595
-915	594
-916	594
-916	592
-916	591
-916	590
-916	590
-916	590
-917	590
-917	591
-918	592
-918	593
-919	594
-919	595
-920	597
-920	598
-921	600
-921	602
-921	604
-922	606
-922	607
-923	609
-923	610
-924	611
-924	612
-925	612
-926	613
-926	613
-927	613
-928	614
-928	614
-929	615
-929	616
-930	617
-930	618
-930	620
-930	621
-930	622
-930	623
-930	623
-930	624
-930	624
-930	624
-930	624
-930	624
-929	624
-929	624
-929	623
-929	623
-928	622
-927	621
-927	620
-926	619
-925	618
-925	618
-924	617
-923	618
-923	618
-923	619
-922	619
-922	620
-921	620
-921	621
-921	622
-922	623
-922	625
-923	627
-923	630
-924	633
-925	636
-926	639
-927	642
-928	645
-929	647
-931	650
-932	651
-932	653
-933	653
-934	653
-934	653
-934	653
-934	652
-934	651
-933	650
-933	648
-932	647
-932	646
-931	645
-931	644
-930	644
-930	643
-929	642
-928	642
-927	642
-927	641
-927	641
-926	640
-927	640
-927	639
-927	639
-927	639
-927	638
-927	638
-927	638
-927	637
-926	636
-925	635
-923	634
-922	633
-921	632
-919	631
-918	629
-917	628
-916	627
-915	626
-914	625
-913	624
-913	623
-912	623
-912	622
-911	621
-911	619
-911	618
-910	616
-910	614
-910	612
-910	610
-910	608
-910	607
-910	605
-910	604
-911	603
-911	603
-912	604
-912	605
-913	606
-915	607
-916	608
-917	608
-919	609
-920	610
-922	611
-923	611
-924	611
-926	612
-927	612
